observed	prediction	iterations
Case	0.664	31
Case	0.736	31
Control	0.782	31
Control	0.814	31
Case	0.892	31
Case	0.432	31
Control	0.718	31
Control	0.892	31
Case	0.866	31
Control	0.888	31
Case	0.798	31
Control	0.518	31
Case	0.84	32
Control	0.868	32
Case	0.474	32
Control	0.786	32
Control	0.594	32
Control	0.648	32
Case	0.664	32
Control	0.624	32
Case	0.896	32
Control	0.814	32
Control	0.858	32
Case	0.73	32
Case	0.674	32
Control	0.67	32
Control	0.852	32
Case	0.542	32
Control	0.794	32
Control	0.756	32
Case	0.498	32
Case	0.432	32
Control	0.654	32
Control	0.464	32
Control	0.654	32
Control	0.806	32
Case	0.632	32
Control	0.782	32
Control	0.76	32
Control	0.614	32
Case	0.532	32
Case	0.544	32
Control	0.938	32
Case	0.68	32
Control	0.762	32
Control	0.682	32
Control	0.846	32
Case	0.792	32
Control	0.724	32
Control	0.528	32
Control	0.84	32
Control	0.74	32
Control	0.742	32
Control	0.72	32
Control	0.562	32
Control	0.772	32
Control	0.65	32
Control	0.736	32
Case	0.594	32
Case	0.74	32
Case	0.558	32
Control	0.65	32
Control	0.744	32
Control	0.73	32
Control	0.748	32
Control	0.848	32
Control	0.882	32
Control	0.668	32
Control	0.832	32
Case	0.772	32
Control	0.498	32
Control	0.604	32
Control	0.742	32
Control	0.732	32
Case	0.444	32
Control	0.868	32
Control	0.782	32
Control	0.846	32
Case	0.506	32
Control	0.492	32
Case	0.852	32
Case	0.496	32
Control	0.818	32
Control	0.898	32
Case	0.908	32
Control	0.796	32
Case	0.658	32
Control	0.786	32
Case	0.334	32
Control	0.486	32
Control	0.482	32
Control	0.73	32
Control	0.894	32
Control	0.698	32
Control	0.928	32
Control	0.9	32
Control	0.738	32
Control	0.756	32
Control	0.846	32
Control	0.89	32
Case	0.844	32
Case	0.486	32
Control	0.742	32
Control	0.576	32
Control	0.852	32
Case	0.484	32
Control	0.81	32
Case	0.408	32
Case	0.736	32
Case	0.618	32
Case	0.452	32
Control	0.882	32
Control	0.428	32
Control	0.472	32
Case	0.684	32
Control	0.814	32
Control	0.858	32
Control	0.628	32
Control	0.69	32
Control	0.228	32
Control	0.806	32
Control	0.664	32
Control	0.874	32
Case	0.41	32
Control	0.704	32
Control	0.772	32
Control	0.806	32
Control	0.756	32
Control	0.516	32
Control	0.612	32
Control	0.68	32
Control	0.634	32
Control	0.826	32
Case	0.542	32
Control	0.688	32
Control	0.882	32
Control	0.774	32
Control	0.744	32
Control	0.61	32
Case	0.37	32
Control	0.588	32
Control	0.43	32
Control	0.844	32
Control	0.946	32
Control	0.618	32
Case	0.77	32
Case	0.894	32
Control	0.85	32
Control	0.89	32
Control	0.742	32
Control	0.916	32
Control	0.894	32
Control	0.832	32
Control	0.796	32
Control	0.686	32
Control	0.858	32
Case	0.776	32
Control	0.82	32
Case	0.838	32
Case	0.636	32
Control	0.776	32
Control	0.88	33
Case	0.752	33
Control	0.734	33
Control	0.88	33
Case	0.74	33
Control	0.818	33
Case	0.832	33
Control	0.864	33
Control	0.802	33
Control	0.856	33
Case	0.882	33
Control	0.734	33
Control	0.848	33
Control	0.734	33
Control	0.662	33
Case	0.738	33
Control	0.568	33
Case	0.594	33
Case	0.648	33
Control	0.89	33
Case	0.62	33
Control	0.87	33
Control	0.87	33
Control	0.904	33
Control	0.686	33
Control	0.782	33
Case	0.774	33
Control	0.848	33
Control	0.828	33
Control	0.866	33
Control	0.788	33
Case	0.742	33
Control	0.794	33
Case	0.812	33
Control	0.788	33
Case	0.628	33
Control	0.908	33
Control	0.82	33
Control	0.72	33
Control	0.828	33
Case	0.654	33
Control	0.812	33
Control	0.626	33
Case	0.804	33
Case	0.562	33
Case	0.738	33
Control	0.772	33
Case	0.872	33
Control	0.576	33
Control	0.73	33
Control	0.87	33
Control	0.604	33
Control	0.87	33
Control	0.568	33
Control	0.806	33
Control	0.878	33
Control	0.808	33
Case	0.504	33
Control	0.866	33
Case	0.57	33
Case	0.744	33
Control	0.836	33
Control	0.85	33
Control	0.608	33
Control	0.714	33
Control	0.794	33
Control	0.83	33
Control	0.904	33
Case	0.818	33
Control	0.692	33
Control	0.502	33
Control	0.834	33
Control	0.76	33
Control	0.872	33
Control	0.902	33
Control	0.548	33
Control	0.89	33
Control	0.906	33
Case	0.592	33
Case	0.504	33
Control	0.764	33
Control	0.48	33
Control	0.784	33
Case	0.79	33
Control	0.738	33
Control	0.828	33
Case	0.804	33
Control	0.508	33
Control	0.72	33
Case	0.444	33
Control	0.778	33
Control	0.808	33
Control	0.89	33
Case	0.46	33
Control	0.508	33
Case	0.492	33
Control	0.624	33
Control	0.87	33
Case	0.716	33
Control	0.53	33
Case	0.478	33
Case	0.65	33
Control	0.576	33
Control	0.644	33
Control	0.602	33
Case	0.63	33
Control	0.82	33
Control	0.674	33
Control	0.76	33
Case	0.518	33
Control	0.884	33
Control	0.844	33
Control	0.86	33
Control	0.614	33
Control	0.732	33
Control	0.816	33
Control	0.782	33
Case	0.782	33
Control	0.762	33
Control	0.896	33
Case	0.624	33
Control	0.816	33
Control	0.836	33
Control	0.836	33
Control	0.872	33
Case	0.438	33
Control	0.802	33
Control	0.554	33
Control	0.628	33
Control	0.81	33
Case	0.588	33
Control	0.734	33
Case	0.712	33
Control	0.74	33
Control	0.862	33
Control	0.796	33
Control	0.726	33
Control	0.89	33
Control	0.824	33
Case	0.778	33
Control	0.814	33
Case	0.734	33
Control	0.832	33
Case	0.802	33
Control	0.734	33
Control	0.748	33
Control	0.794	33
Control	0.564	33
Control	0.76	33
Case	0.836	34
Control	0.864	34
Case	0.794	34
Control	0.742	34
Control	0.792	34
Control	0.766	34
Control	0.888	34
Control	0.684	34
Control	0.586	34
Control	0.844	34
Control	0.824	34
Case	0.852	34
Case	0.624	34
Control	0.876	34
Case	0.69	34
Case	0.746	34
Control	0.69	34
Control	0.826	34
Control	0.888	34
Control	0.768	34
Control	0.724	34
Case	0.722	34
Control	0.47	34
Control	0.708	34
Control	0.744	34
Case	0.554	34
Control	0.782	34
Control	0.776	34
Control	0.808	34
Case	0.868	34
Control	0.562	34
Control	0.79	34
Case	0.482	34
Case	0.468	34
Control	0.522	34
Case	0.538	34
Control	0.888	34
Control	0.906	34
Control	0.9	34
Control	0.826	34
Control	0.826	34
Control	0.718	34
Control	0.804	34
Control	0.944	34
Control	0.736	34
Case	0.89	34
Control	0.768	34
Control	0.896	34
Control	0.69	34
Case	0.454	34
Control	0.72	34
Control	0.824	34
Control	0.71	34
Case	0.86	34
Control	0.866	34
Control	0.69	34
Control	0.852	34
Case	0.81	34
Control	0.528	34
Control	0.88	34
Control	0.912	34
Case	0.92	34
Control	0.892	34
Case	0.796	34
Control	0.72	34
Control	0.858	34
Control	0.694	34
Control	0.788	34
Case	0.618	34
Case	0.458	34
Case	0.828	34
Control	0.734	34
Case	0.44	34
Control	0.84	34
Control	0.604	34
Control	0.822	34
Control	0.914	34
Case	0.56	34
Control	0.878	34
Case	0.7	34
Control	0.748	34
Control	0.864	34
Control	0.56	34
Control	0.872	34
Control	0.876	34
Control	0.82	34
Control	0.886	34
Case	0.752	34
Control	0.628	34
Control	0.6	34
Control	0.742	34
Control	0.898	34
Control	0.766	34
Control	0.762	34
Control	0.694	34
Control	0.304	34
Control	0.68	34
Case	0.82	34
Control	0.87	34
Control	0.766	34
Case	0.792	34
Case	0.6	34
Control	0.858	34
Case	0.364	34
Case	0.876	34
Case	0.362	34
Control	0.872	34
Control	0.88	34
Control	0.814	34
Control	0.418	34
Control	0.856	34
Control	0.846	34
Control	0.658	34
Case	0.89	34
Control	0.518	34
Control	0.564	34
Control	0.824	34
Case	0.868	34
Case	0.402	34
Control	0.914	34
Control	0.744	34
Control	0.772	34
Control	0.736	34
Case	0.796	34
Control	0.658	34
Control	0.69	34
Case	0.624	34
Case	0.612	34
Control	0.626	34
Control	0.82	34
Control	0.756	34
Control	0.666	34
Control	0.532	34
Control	0.862	34
Control	0.54	34
Case	0.624	34
Control	0.868	34
Control	0.81	34
Control	0.806	34
Control	0.834	34
Control	0.718	34
Control	0.854	34
Control	0.84	34
Case	0.712	34
Case	0.774	34
Control	0.902	34
Control	0.764	34
Case	0.678	34
Control	0.694	34
Control	0.714	35
Case	0.72	35
Case	0.636	35
Control	0.812	35
Control	0.8	35
Case	0.528	35
Control	0.672	35
Control	0.862	35
Case	0.772	35
Control	0.844	35
Control	0.866	35
Control	0.722	35
Case	0.55	35
Control	0.728	35
Control	0.764	35
Control	0.708	35
Control	0.78	35
Control	0.682	35
Control	0.798	35
Case	0.846	35
Control	0.848	35
Control	0.73	35
Control	0.842	35
Control	0.858	35
Control	0.602	35
Control	0.858	35
Control	0.84	35
Control	0.812	35
Control	0.85	35
Control	0.832	35
Case	0.8	35
Control	0.758	35
Case	0.782	35
Control	0.718	35
Control	0.85	35
Control	0.79	35
Control	0.864	35
Control	0.844	35
Case	0.882	35
Control	0.84	35
Control	0.688	35
Case	0.558	35
Case	0.64	35
Control	0.86	35
Control	0.74	35
Control	0.852	35
Case	0.748	35
Control	0.798	35
Case	0.628	35
Control	0.836	35
Control	0.726	35
Control	0.818	35
Case	0.84	35
Control	0.864	35
Control	0.888	35
Control	0.8	35
Case	0.642	35
Case	0.86	35
Control	0.686	35
Control	0.782	35
Control	0.856	35
Case	0.564	35
Control	0.742	35
Control	0.644	35
Control	0.852	35
Control	0.764	35
Control	0.834	35
Control	0.768	35
Control	0.88	35
Control	0.866	35
Case	0.828	35
Control	0.73	35
Control	0.646	35
Case	0.57	35
Control	0.764	35
Control	0.78	35
Control	0.848	35
Control	0.824	35
Control	0.826	35
Control	0.822	35
Case	0.71	35
Control	0.738	35
Control	0.788	35
Case	0.57	35
Case	0.558	35
Case	0.738	35
Case	0.722	35
Control	0.718	35
Control	0.786	35
Control	0.828	35
Case	0.552	35
Control	0.604	35
Control	0.788	35
Control	0.798	35
Control	0.696	35
Case	0.604	35
Control	0.818	35
Control	0.826	35
Control	0.776	35
Case	0.516	35
Control	0.686	35
Control	0.624	35
Control	0.88	35
Control	0.848	35
Control	0.756	35
Case	0.908	35
Control	0.7	35
Control	0.85	35
Case	0.534	35
Case	0.66	35
Control	0.766	35
Control	0.582	35
Case	0.592	35
Case	0.472	35
Control	0.854	35
Control	0.87	35
Control	0.782	35
Control	0.672	35
Case	0.724	35
Control	0.756	35
Case	0.612	35
Control	0.712	35
Control	0.82	35
Control	0.614	35
Control	0.754	35
Case	0.708	35
Control	0.786	35
Control	0.744	35
Control	0.782	35
Control	0.596	35
Case	0.616	35
Control	0.828	35
Control	0.826	35
Control	0.906	35
Control	0.784	35
Control	0.58	35
Control	0.614	35
Control	0.842	35
Case	0.864	35
Case	0.658	35
Control	0.904	35
Case	0.504	35
Control	0.852	35
Control	0.89	35
Case	0.754	35
Control	0.814	35
Control	0.8	35
Case	0.828	35
Control	0.748	35
Case	0.826	36
Case	0.864	36
Control	0.672	36
Case	0.684	36
Control	0.812	36
Control	0.782	36
Case	0.878	36
Case	0.564	36
Control	0.83	36
Case	0.754	36
Control	0.834	36
Control	0.902	36
Control	0.66	36
Control	0.932	36
Control	0.77	36
Case	0.72	36
Control	0.682	36
Control	0.824	36
Control	0.836	36
Case	0.688	36
Control	0.734	36
Control	0.864	36
Control	0.714	36
Control	0.754	36
Case	0.618	36
Case	0.586	36
Control	0.694	36
Case	0.73	36
Control	0.846	36
Control	0.878	36
Case	0.548	36
Control	0.512	36
Control	0.88	36
Control	0.914	36
Control	0.884	36
Control	0.872	36
Case	0.732	36
Control	0.8	36
Control	0.878	36
Control	0.85	36
Control	0.826	36
Control	0.806	36
Control	0.906	36
Control	0.802	36
Control	0.798	36
Control	0.848	36
Control	0.882	36
Control	0.818	36
Control	0.754	36
Control	0.826	36
Control	0.94	36
Case	0.728	36
Control	0.718	36
Control	0.808	36
Control	0.832	36
Case	0.834	36
Control	0.814	36
Control	0.466	36
Case	0.66	36
Control	0.646	36
Control	0.832	36
Control	0.756	36
Case	0.86	36
Case	0.746	36
Control	0.746	36
Case	0.758	36
Control	0.85	36
Control	0.828	36
Control	0.868	36
Control	0.78	36
Control	0.826	36
Control	0.602	36
Case	0.858	36
Control	0.84	36
Case	0.778	36
Control	0.822	36
Control	0.866	36
Control	0.876	36
Control	0.83	36
Control	0.638	36
Control	0.876	36
Case	0.642	36
Control	0.888	36
Control	0.818	36
Control	0.884	36
Control	0.826	36
Case	0.574	36
Control	0.842	36
Control	0.876	36
Control	0.59	36
Case	0.776	36
Case	0.744	36
Control	0.612	36
Control	0.844	36
Control	0.746	36
Case	0.692	36
Control	0.678	36
Control	0.474	36
Control	0.732	36
Case	0.55	36
Control	0.588	36
Control	0.832	36
Control	0.786	36
Case	0.46	36
Case	0.476	36
Control	0.78	36
Control	0.816	36
Control	0.692	36
Control	0.466	36
Control	0.83	36
Control	0.796	36
Control	0.748	36
Control	0.786	36
Control	0.868	36
Control	0.73	36
Case	0.56	36
Case	0.69	36
Control	0.728	36
Case	0.526	36
Case	0.888	36
Control	0.584	36
Control	0.636	36
Case	0.814	36
Control	0.866	36
Control	0.85	36
Control	0.676	36
Control	0.746	36
Control	0.676	36
Control	0.764	36
Control	0.852	36
Case	0.816	36
Case	0.764	36
Control	0.848	36
Control	0.722	36
Case	0.694	36
Control	0.886	36
Control	0.574	36
Control	0.734	36
Control	0.836	36
Control	0.832	36
Control	0.824	36
Control	0.868	36
Case	0.546	36
Case	0.852	36
Case	0.766	36
Control	0.8	36
Control	0.778	36
Control	0.826	36
Case	0.874	36
Case	0.542	37
Control	0.798	37
Case	0.8	37
Case	0.896	37
Case	0.794	37
Case	0.676	37
Control	0.638	37
Control	0.812	37
Case	0.754	37
Control	0.658	37
Control	0.778	37
Control	0.828	37
Case	0.808	37
Case	0.77	37
Case	0.742	37
Control	0.794	37
Control	0.666	37
Control	0.738	37
Control	0.804	37
Control	0.694	37
Control	0.826	37
Control	0.832	37
Control	0.438	37
Control	0.778	37
Control	0.722	37
Case	0.65	37
Control	0.688	37
Control	0.794	37
Case	0.836	37
Control	0.646	37
Control	0.832	37
Case	0.568	37
Control	0.766	37
Case	0.832	37
Control	0.8	37
Control	0.824	37
Control	0.762	37
Case	0.708	37
Control	0.878	37
Control	0.774	37
Case	0.564	37
Control	0.86	37
Control	0.78	37
Control	0.816	37
Control	0.66	37
Case	0.882	37
Control	0.85	37
Case	0.662	37
Control	0.736	37
Control	0.876	37
Case	0.73	37
Control	0.706	37
Control	0.796	37
Case	0.736	37
Control	0.766	37
Control	0.694	37
Case	0.738	37
Control	0.576	37
Control	0.666	37
Control	0.78	37
Control	0.872	37
Control	0.802	37
Case	0.604	37
Control	0.786	37
Case	0.534	37
Control	0.854	37
Control	0.844	37
Control	0.784	37
Control	0.726	37
Control	0.854	37
Case	0.762	37
Control	0.862	37
Control	0.602	37
Control	0.706	37
Control	0.858	37
Control	0.774	37
Case	0.736	37
Control	0.476	37
Case	0.62	37
Control	0.89	37
Control	0.87	37
Case	0.56	37
Control	0.854	37
Control	0.864	37
Case	0.636	37
Control	0.848	37
Case	0.604	37
Control	0.862	37
Case	0.692	37
Case	0.504	37
Case	0.474	37
Control	0.86	37
Case	0.752	37
Control	0.806	37
Control	0.532	37
Control	0.56	37
Control	0.844	37
Control	0.716	37
Control	0.77	37
Control	0.772	37
Control	0.72	37
Control	0.852	37
Case	0.466	37
Control	0.814	37
Control	0.71	37
Control	0.852	37
Control	0.836	37
Control	0.478	37
Control	0.75	37
Control	0.632	37
Control	0.61	37
Control	0.838	37
Control	0.752	37
Control	0.868	37
Control	0.574	37
Control	0.766	37
Case	0.45	37
Case	0.548	37
Control	0.686	37
Control	0.676	37
Control	0.832	37
Control	0.664	37
Control	0.872	37
Control	0.646	37
Case	0.738	37
Control	0.902	37
Case	0.608	37
Control	0.722	37
Control	0.804	37
Control	0.84	37
Control	0.85	37
Control	0.782	37
Control	0.588	37
Case	0.61	37
Case	0.758	37
Control	0.846	37
Control	0.83	37
Control	0.802	37
Control	0.7	37
Control	0.774	37
Control	0.736	37
Control	0.9	37
Control	0.816	37
Case	0.802	37
Case	0.74	37
Control	0.904	37
Control	0.742	37
Control	0.732	37
Control	0.58	37
Control	0.584	38
Case	0.48	38
Case	0.618	38
Control	0.826	38
Case	0.832	38
Case	0.648	38
Control	0.882	38
Control	0.772	38
Control	0.888	38
Case	0.732	38
Control	0.86	38
Control	0.596	38
Control	0.622	38
Control	0.73	38
Control	0.856	38
Control	0.756	38
Control	0.68	38
Control	0.656	38
Control	0.8	38
Control	0.386	38
Control	0.494	38
Case	0.478	38
Control	0.854	38
Control	0.81	38
Control	0.568	38
Case	0.508	38
Control	0.89	38
Control	0.87	38
Control	0.768	38
Case	0.764	38
Case	0.492	38
Control	0.762	38
Control	0.702	38
Control	0.726	38
Control	0.914	38
Control	0.454	38
Control	0.912	38
Control	0.788	38
Control	0.934	38
Case	0.81	38
Case	0.672	38
Control	0.812	38
Control	0.732	38
Control	0.868	38
Control	0.776	38
Control	0.724	38
Control	0.85	38
Control	0.662	38
Control	0.854	38
Case	0.824	38
Control	0.68	38
Control	0.836	38
Case	0.35	38
Control	0.912	38
Control	0.748	38
Control	0.702	38
Control	0.718	38
Case	0.876	38
Control	0.394	38
Control	0.596	38
Control	0.792	38
Case	0.658	38
Control	0.706	38
Case	0.392	38
Control	0.866	38
Case	0.638	38
Control	0.77	38
Control	0.862	38
Control	0.61	38
Case	0.554	38
Control	0.85	38
Control	0.514	38
Control	0.898	38
Control	0.868	38
Control	0.554	38
Control	0.896	38
Control	0.782	38
Case	0.698	38
Control	0.868	38
Control	0.726	38
Control	0.858	38
Control	0.722	38
Control	0.548	38
Case	0.736	38
Control	0.808	38
Control	0.9	38
Control	0.75	38
Control	0.834	38
Control	0.594	38
Case	0.658	38
Control	0.924	38
Control	0.928	38
Control	0.836	38
Control	0.76	38
Case	0.456	38
Control	0.776	38
Case	0.532	38
Control	0.57	38
Control	0.754	38
Case	0.792	38
Control	0.468	38
Case	0.394	38
Control	0.68	38
Control	0.682	38
Case	0.478	38
Case	0.75	38
Case	0.88	38
Control	0.78	38
Control	0.662	38
Control	0.754	38
Control	0.872	38
Case	0.906	38
Control	0.844	38
Case	0.366	38
Control	0.822	38
Case	0.9	38
Control	0.484	38
Control	0.586	38
Control	0.68	38
Control	0.658	38
Case	0.804	38
Control	0.83	38
Case	0.64	38
Control	0.76	38
Control	0.75	38
Control	0.876	38
Control	0.78	38
Control	0.554	38
Control	0.556	38
Control	0.648	38
Case	0.648	38
Control	0.77	38
Control	0.846	38
Control	0.836	38
Control	0.612	38
Control	0.808	38
Control	0.8	38
Control	0.816	38
Control	0.748	38
Case	0.512	38
Case	0.742	38
Case	0.436	38
Control	0.686	38
Control	0.718	38
Case	0.7	38
Case	0.764	38
Control	0.812	38
Case	0.814	38
Case	0.64	38
Case	0.85	39
Case	0.504	39
Control	0.716	39
Control	0.776	39
Control	0.876	39
Control	0.84	39
Control	0.862	39
Control	0.844	39
Control	0.636	39
Case	0.696	39
Control	0.792	39
Control	0.556	39
Control	0.778	39
Case	0.548	39
Control	0.878	39
Control	0.824	39
Control	0.696	39
Case	0.408	39
Control	0.668	39
Control	0.808	39
Control	0.83	39
Control	0.66	39
Control	0.882	39
Control	0.47	39
Case	0.676	39
Control	0.82	39
Control	0.852	39
Case	0.454	39
Control	0.576	39
Control	0.712	39
Control	0.92	39
Control	0.716	39
Control	0.824	39
Control	0.828	39
Control	0.696	39
Control	0.696	39
Case	0.71	39
Control	0.864	39
Control	0.776	39
Control	0.848	39
Control	0.756	39
Control	0.666	39
Control	0.876	39
Control	0.722	39
Case	0.488	39
Control	0.706	39
Control	0.704	39
Case	0.734	39
Control	0.744	39
Control	0.8	39
Case	0.514	39
Control	0.61	39
Control	0.858	39
Control	0.79	39
Case	0.326	39
Control	0.784	39
Control	0.632	39
Case	0.624	39
Control	0.866	39
Case	0.478	39
Control	0.592	39
Case	0.518	39
Case	0.764	39
Control	0.582	39
Case	0.662	39
Control	0.738	39
Control	0.826	39
Control	0.746	39
Case	0.718	39
Case	0.786	39
Case	0.534	39
Control	0.828	39
Control	0.824	39
Control	0.778	39
Control	0.742	39
Control	0.896	39
Control	0.832	39
Control	0.744	39
Case	0.444	39
Case	0.682	39
Control	0.702	39
Case	0.708	39
Case	0.53	39
Control	0.696	39
Control	0.49	39
Case	0.776	39
Case	0.872	39
Control	0.78	39
Control	0.694	39
Case	0.356	39
Control	0.76	39
Control	0.708	39
Control	0.72	39
Case	0.54	39
Control	0.658	39
Case	0.372	39
Control	0.818	39
Control	0.84	39
Control	0.742	39
Control	0.852	39
Control	0.67	39
Control	0.432	39
Control	0.566	39
Case	0.692	39
Control	0.89	39
Case	0.52	39
Control	0.544	39
Control	0.604	39
Case	0.534	39
Control	0.622	39
Control	0.816	39
Control	0.864	39
Control	0.834	39
Control	0.784	39
Case	0.51	39
Control	0.536	39
Control	0.736	39
Case	0.628	39
Control	0.694	39
Control	0.566	39
Control	0.888	39
Case	0.654	39
Control	0.806	39
Control	0.742	39
Control	0.556	39
Control	0.726	39
Control	0.888	39
Case	0.794	39
Case	0.508	39
Control	0.816	39
Control	0.762	39
Control	0.444	39
Control	0.736	39
Control	0.662	39
Control	0.688	39
Control	0.516	39
Case	0.548	39
Case	0.876	39
Control	0.862	39
Control	0.69	39
Control	0.826	39
Control	0.638	39
Case	0.716	39
Control	0.826	39
Control	0.684	39
Case	0.666	39
Control	0.8	39
Control	0.664	39
Control	0.774	39
Control	0.85	40
Control	0.61	40
Case	0.516	40
Control	0.81	40
Control	0.824	40
Control	0.66	40
Case	0.742	40
Control	0.878	40
Control	0.886	40
Control	0.862	40
Control	0.576	40
Case	0.73	40
Control	0.614	40
Control	0.896	40
Control	0.638	40
Case	0.778	40
Control	0.838	40
Control	0.788	40
Control	0.672	40
Control	0.734	40
Control	0.82	40
Control	0.72	40
Control	0.686	40
Case	0.732	40
Control	0.734	40
Control	0.776	40
Control	0.772	40
Control	0.722	40
Control	0.722	40
Control	0.802	40
Control	0.402	40
Case	0.548	40
Control	0.672	40
Control	0.772	40
Control	0.872	40
Control	0.68	40
Case	0.746	40
Control	0.85	40
Control	0.724	40
Case	0.494	40
Case	0.596	40
Control	0.8	40
Control	0.816	40
Control	0.74	40
Control	0.73	40
Control	0.706	40
Control	0.742	40
Control	0.806	40
Control	0.78	40
Case	0.492	40
Control	0.768	40
Control	0.904	40
Control	0.83	40
Control	0.882	40
Control	0.768	40
Control	0.668	40
Control	0.818	40
Control	0.824	40
Control	0.626	40
Control	0.838	40
Control	0.784	40
